id;code;name;description;location;zone_id;station_id
1651;1054;Caminho Casa Velha, D1A;Caminho Casa Velha, D1A;POINT(-16.8898082581004 32.6629612727964);0;
2235;1121;Rua Alto Pico, Achada;Rua Alto Pico, Achada;POINT(-16.9177292155214 32.6517596630146);0;
1609;1230;CAM das Lajinhas, D2A;CAM das Lajinhas, D2A;POINT(-16.9046474958268 32.6789177671001);0;
1299;982;CAM Bica Pau, Inicio;CAM Bica Pau, Inicio;POINT(-16.8791178945633 32.6542962084097);0;
1796;1331;Caminho dos Tornos, S1A;Caminho dos Tornos, S1A;POINT(-16.9136815881761 32.6725524752346);0;
1302;1254;Caminho Pico Funcho, 4A;Caminho Pico Funcho, 4A;POINT(-16.9500680619417 32.6506929721619);0;
424;853;Papagaio Verde;Papagaio Verde;POINT(-16.9529623458269 32.6478541555446);0;
1009;857A;Praia Formosa, S;Praia Formosa, S;POINT(-16.9503488160855 32.6427097071195);0;
988;929;R Caridade Pestana, S2A;R Caridade Pestana, S2A;POINT(-16.8756328088908 32.6563986220131);0;
323;889;Casas da CMF Quebradas;Casas da CMF Quebradas;POINT(-16.9556953427951 32.6494046276229);0;
313;902;CAM Cemitério, D;CAM Cemitério, D;POINT(-16.9384539739411 32.6703688109421);0;
1553;12;Hotel Reid's;Hotel Reid's;POINT(-16.924063408737 32.6417202510533);0;
1737;568;Sanatório João Almada, D;Sanatório João Almada, D;POINT(-16.9052387703593 32.6692622268934);0;
1693;872;R Caridade Pestana, D4A;R Caridade Pestana, D4A;POINT(-16.8764921059259 32.6560832458772);0;
1676;875;CAM da Lombada, D;CAM da Lombada, D;POINT(-16.9630137078768 32.6517896021778);0;
2368;823A;Antes Estação Repsol Nazare;Antes Estação Repsol Nazare;POINT(-16.9376945495605 32.6474685668945);0;
2415;753;CAM Poço Barral, VW, S;CAM Poço Barral, VW, S;POINT(-16.9430616364992 32.6564857920629);0;
2399;759;ESCL Tanque, STO Amaro;ESCL Tanque, STO Amaro;POINT(-16.9464271033526 32.6584941884291);0;
2336;716;Madeira Shopping. D;Madeira Shopping. D;POINT(-16.9510791464996 32.6603252266225);0;
1414;319;Depois Pontes Lazareto, S;Depois Pontes Lazareto, S;POINT(-16.8857247353967 32.6491852938456);0;
1774;267;Urbanização do Faial, S;Urbanização do Faial, S;POINT(-16.8904228210449 32.6526985168457);0;
1971;189;CAM Vale das Neves, S;CAM Vale das Neves, S;POINT(-16.8690154890843 32.647511736114);0;
2117;429;CAM São João Latrão, S2A;CAM São João Latrão, S2A;POINT(-16.880762000214 32.66723225378);0;
145;595;CAM Saltos, Antes Término;CAM Saltos, Antes Término;POINT(-16.9150548407975 32.6703118243017);0;
1054;878C;CAM Tres Paus, D2A;CAM Tres Paus, D2A;POINT(-16.9549942487847 32.6696384532363);0;
1725;79;Escola Horácio Bento, S;Escola Horácio Bento, S;POINT(-16.9257280053103 32.6493466960723);0;
1724;790;Redondo Barreiros, D;Redondo Barreiros, D;POINT(-16.9289053853902 32.6436467575065);0;
1735;798;PSP, Nazaré;PSP, Nazaré;POINT(-16.9342564843019 32.6457402204901);0;
1736;799;Lombada, Socorridos;Lombada, Socorridos;POINT(-16.9697246073532 32.6465221558281);0;
1720;801;CAM Meio, Papagaios, S;CAM Meio, Papagaios, S;POINT(-16.8953470062043 32.6611061108899);0;
1716;805E;Rua Vale Ajuda, S2A;Rua Vale Ajuda, S2A;POINT(-16.9437122126608 32.6377558190321);0;
1717;808;CZ Quebradas, D;CZ Quebradas, D;POINT(-16.9571767223345 32.6500816271979);0;
1769;812;Largo Alecrins, D;Largo Alecrins, D;POINT(-16.9565319101784 32.6556826202891);0;
2425;813;Central Barreiros, S;Central Barreiros, S;POINT(-16.9295859838863 32.645445386767);0;
2384;817;Hotel Panorâmico, S;Hotel Panorâmico, S;POINT(-16.9320511489724 32.6427670067293);0;
2312;770;Quinta Magnólia, D;Quinta Magnólia, D;POINT(-16.9251974521888 32.6433372643844);0;
2318;781B;CAM Trapiche, S2A;CAM Trapiche, S2A;POINT(-16.9465656476719 32.6804251844791);0;
242;468;Beco do Pão Duro, D;Beco do Pão Duro, D;POINT(-16.9073526423993 32.6604637544954);0;
1109;546;CAM Corujeira, D1A;CAM Corujeira, D1A;POINT(-16.9085749137827 32.6769399378842);0;
1008;857B;APS dos CTT, S;APS dos CTT, S;POINT(-16.9509990162047 32.6430033094404);0;
939;678B;Rua QTA Leme, D2A;Rua QTA Leme, D2A;POINT(-16.9364852905273 32.6594657897949);0;
1534;1216;Rua Max, D;Rua Max, D;POINT(-16.9328355678611 32.6624262648381);0;
1673;878D;CAM Três Paus, Viana, D1;CAM Três Paus, Viana, D1;POINT(-16.9554301627146 32.6687822686878);0;
2390;819A;Rua do Brasil, S1A;Rua do Brasil, S1A;POINT(-16.9334483737744 32.6451968823441);0;
2394;819C;Rua Brasil, S2A;Rua Brasil, S2A;POINT(-16.9359321594238 32.6472854614258);0;
2391;820;Armazém Pingo Doce, D;Armazém Pingo Doce, D;POINT(-16.9477013881017 32.6561617473857);0;
2428;750O;CAM Trapiche, D5A;CAM Trapiche, D5A;POINT(-16.9464149475098 32.6786613464355);0;
2409;767;Fundoa Cima, S1A;Fundoa Cima, S1A;POINT(-16.9204517228493 32.6707403589766);0;
2362;768;Rua DR Pita 1315;Rua DR Pita 1315;POINT(-16.9262837472712 32.6442254156124);0;
1374;445;Rua Pedro J Ornelas, ESCL;Rua Pedro J Ornelas, ESCL;POINT(-16.9036407470703 32.6576499938965);0;
1402;318;Curva João Ladrão, D;Curva João Ladrão, D;POINT(-16.892909426801 32.6651947778278);0;
1524;16;Centro Comercial Anadia;Centro Comercial Anadia;POINT(-16.904229830424 32.6494498699941);0;
1292;1066;Caminho das Preces;Caminho das Preces;POINT(-16.950671764325 32.6632098100394);0;
169;1270;Caminho dos Tornos, D5A;Caminho dos Tornos, D5A;POINT(-16.9137262500689 32.6725849265733);0;
1344;286;Rua Lazareto, D1A;Rua Lazareto, D1A;POINT(-16.8882872530809 32.6480804306771);0;
1937;50;Escola Horácio Bento, D;Escola Horácio Bento, D;POINT(-16.9255834721641 32.6492396904734);0;
1934;513;Beco do Pão Duro, S;Beco do Pão Duro, S;POINT(-16.9075603485107 32.6609497070313);0;
246;237;Depois Shell, SGonçalo, S;Depois Shell, SGonçalo, S;POINT(-16.87782441809 32.6509605807909);0;
591;878H;CAM Três Paus, Levada, D;CAM Três Paus, Levada, D;POINT(-16.9507731132892 32.6698329088926);0;
734;525;Antes Rib João Gomes, S;Antes Rib João Gomes, S;POINT(-16.9003699703751 32.6615026123704);0;
1110;548;CAM Corujeira, D2A;CAM Corujeira, D2A;POINT(-16.9089298248291 32.6793556213379);0;
1041;916;Saída do Curral Velho;Saída do Curral Velho;POINT(-16.9439487457275 32.6765747070313);0;
428;841A;Rua STA Rita, S2A;Rua STA Rita, S2A;POINT(-16.9566078615493 32.6513157830276);0;
423;842;Fábrica Blocos, D;Fábrica Blocos, D;POINT(-16.961953233539 32.644970934654);0;
412;847;Depois Ponte Batista;Depois Ponte Batista;POINT(-16.9476509094238 32.6505088806152);0;
957;862;Depois CZ Quebradas;Depois CZ Quebradas;POINT(-16.9569284350189 32.6497073864263);0;
2437;1227;Rua Vale Ajuda, G Brasa;Rua Vale Ajuda, G Brasa;POINT(-16.9454971052662 32.6393804548077);0;
2421;746;CAM William Clode, Escola;CAM William Clode, Escola;POINT(-16.9440647120481 32.6611052164197);0;
2434;750D;CAM Trapiche, D4A;CAM Trapiche, D4A;POINT(-16.9464931488037 32.6800117492676);0;
2327;709I;CAM Três Paus, Escola, S;CAM Três Paus, Escola, S;POINT(-16.9543020435956 32.6724128791302);0;
2444;400;Rua Pedro J Ornelas, D3A;Rua Pedro J Ornelas, D3A;POINT(-16.9051519673426 32.6539881939015);0;
1383;411A;Entrada QTA Palheiro;Entrada QTA Palheiro;POINT(-16.8717949490412 32.6617796016193);0;
1859;145;Galeão, São Roque, S;Galeão, São Roque, S;POINT(-16.929626527399 32.6715284128219);0;
2455;1359;CAM Ponte, Centro Saúde;CAM Ponte, Centro Saúde;POINT(-16.9362504728799 32.6639524492484);0;
2066;201;Antes Chão Loba, S;Antes Chão Loba, S;POINT(-16.8910503467548 32.6507447454975);0;
2136;472;Consolação, D;Consolação, D;POINT(-16.909970588459 32.660620461873);0;
1089;933;R Caridade Pestana, S4A;R Caridade Pestana, S4A;POINT(-16.8746891021729 32.6565704345703);0;
132;604A;Entrada TV Terça, D;Entrada TV Terça, D;POINT(-16.921056926656 32.6721217520335);0;
1038;91;Tourigalo, S Martinho, S;Tourigalo, S Martinho, S;POINT(-16.9362531842893 32.6496246340349);0;
1268;944;CAM Curral Velho, D1A;CAM Curral Velho, D1A;POINT(-16.9431380708814 32.6806539855274);0;
463;949;CAM Terra Chã, Beco, S;CAM Terra Chã, Beco, S;POINT(-16.9401122039339 32.6651071058954);0;
507;955;Atrás Cemitério STO Antonio;Atrás Cemitério STO Antonio;POINT(-16.939547911943 32.6694536278381);0;
497;964;CAM Lombo Aguiares, S5A;CAM Lombo Aguiares, S5A;POINT(-16.9420475084766 32.6904800785382);0;
489;967;Frente ao Modelo;Frente ao Modelo;POINT(-16.9191545640284 32.6601702067567);0;
488;969;Fundoa, T-49;Fundoa, T-49;POINT(-16.9199270083507 32.6637379412489);0;
